name;probability
org.apache.commons.math3.stat.descriptive.SummaryStatisticsTest.testCopy();0.3553
org.apache.commons.math3.linear.BlockFieldMatrixTest.testPremultiplyVector();0.2157
org.apache.commons.math3.fitting.WeightedObservedPointsTest.testClear();0.3847
org.apache.commons.math3.optimization.univariate.BrentOptimizerTest.testSinMin();0.2802
org.apache.commons.math3.ode.JacobianMatricesTest.testHighAccuracyExternalDifferentiation();0.3257
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest.testMinimize1();0.1868
org.apache.commons.math3.analysis.function.StepFunctionTest.testPreconditions2();0.6116
org.apache.commons.math3.stat.inference.TestUtilsTest.testGTestGoodnesOfFit();0.2291
org.apache.commons.math3.geometry.spherical.oned.ArcsSetTest.testSplitOver2Pi();0.2309
org.apache.commons.math3.fitting.leastsquares.GaussNewtonOptimizerWithLUTest.testCircleFittingBadInit();0.5316
org.apache.commons.math3.geometry.euclidean.threed.RotationTest.testComposeInverseVectorOperator();0.3114
org.apache.commons.math3.linear.QRDecompositionTest.testDimensions();0.4594
org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest.testBox();0.0969
org.apache.commons.math3.ode.events.OverlappingEventsTest.test(int);0.0730
org.apache.commons.math3.optimization.direct.BOBYQAOptimizerTest.testMaximize();0.3147
org.apache.commons.math3.util.MathArraysTest.testLinearCombinationHuge();0.2449
org.apache.commons.math3.linear.RealVectorAbstractTest.testCosineLeftNullVector();0.4584
org.apache.commons.math3.random.RandomDataGeneratorTest.testNextSecureLongIAE();0.7388
org.apache.commons.math3.complex.QuaternionTest.testNormalizeFail();0.5682
org.apache.commons.math3.linear.RealVectorAbstractTest.testGetSubVectorInvalidIndex1();0.5823
org.apache.commons.math3.stat.descriptive.rank.PercentileTest.testSpecialValues();0.3762
org.apache.commons.math3.util.TransformerMapTest.testContainsClass();0.3951
org.apache.commons.math3.distribution.GumbelDistributionTest.testSupport();0.6061
org.apache.commons.math3.analysis.solvers.UnivariateSolverUtilsTest.testIterationExceeded();0.5046
org.apache.commons.math3.ode.nonstiff.MidpointFieldIntegratorTest.testSanityChecks();0.6026
org.apache.commons.math3.linear.EigenDecompositionTest.testEigenvectors();0.3654
org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolatorTest.testRandomPolynomialsValuesOnly();0.4359
org.apache.commons.math3.genetics.FixedElapsedTimeTest.testIsSatisfied();0.7833
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testPrimitiveSubtract();0.2989
org.apache.commons.math3.geometry.euclidean.twod.SubLineTest.testNoSegments();0.2147
org.apache.commons.math3.util.DoubleArrayAbstractTest.testAdd1000();0.1052
org.apache.commons.math3.optimization.fitting.HarmonicFitterTest.testInitialGuess();0.5293
org.apache.commons.math3.util.MathUtilsTest.testPermutedArrayHash();0.1284
org.apache.commons.math3.optimization.fitting.PolynomialFitterTest.testMath798();0.0745
org.apache.commons.math3.ode.nonstiff.DormandPrince853IntegratorTest.testKepler();0.4001
org.apache.commons.math3.stat.descriptive.MultivariateSummaryStatisticsTest.testNaNContracts();0.3448
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest.testSubtract();0.2629
org.apache.commons.math3.util.CombinatoricsUtilsTest.testStirlingS2();0.7321
org.apache.commons.math3.stat.inference.TestUtilsTest.testChiSquare();0.5916
org.apache.commons.math3.linear.RealVectorAbstractTest.testAppendScalar();0.8477
org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest.testIllConditioned();0.4359
org.apache.commons.math3.util.PrecisionTest.testIssue721();0.2681
org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest.testDotProduct();0.2035
org.apache.commons.math3.complex.ComplexFormatAbstractTest.testParseDifferentImaginaryChar();0.4791
org.apache.commons.math3.fitting.leastsquares.MinpackTest.testMinpackChebyquad();0.5611
org.apache.commons.math3.complex.ComplexTest.testCosh();0.5517
org.apache.commons.math3.geometry.euclidean.threed.PlaneTest.testRotate();0.1819
org.apache.commons.math3.geometry.euclidean.oned.Vector1DTest.testSubtract();0.2629
org.apache.commons.math3.distribution.EnumeratedRealDistributionTest.testGetNumericalMean();0.3258
org.apache.commons.math3.optimization.direct.SimplexOptimizerMultiDirectionalTest.testMath283();0.0353
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testInputSigmaDimensionMismatch();0.1234
org.apache.commons.math3.genetics.ElitisticListPopulationTest.testNextGeneration();0.7318
org.apache.commons.math3.fitting.leastsquares.MinpackTest.testMinpackBrownAlmostLinear();0.3885
org.apache.commons.math3.fitting.SimpleCurveFitterTest.testPolynomialFit();0.3771
org.apache.commons.math3.util.PairTest.testEquals();0.1019
org.apache.commons.math3.util.MathArraysTest.testSortInPlace();0.4475
org.apache.commons.math3.ml.neuralnet.sofm.util.ExponentialDecayFunctionTest.testPrecondition3();0.6301
org.apache.commons.math3.stat.clustering.DBSCANClustererTest.testGetMinPts();0.5256
org.apache.commons.math3.analysis.function.LogitTest.testParametricValue();0.4595
org.apache.commons.math3.geometry.euclidean.threed.RotationTest.testGithubPullRequest22A();0.3542
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testSinhDefinition();0.1649
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDfpTest.testRevertVectorOperator();0.3996
org.apache.commons.math3.optimization.SimpleValueCheckerTest.testIterationCheckDisabled();0.3376
org.apache.commons.math3.stat.descriptive.MultivariateSummaryStatisticsTest.testSerialization();0.4220
org.apache.commons.math3.stat.FrequencyTest.testEmptyTable();0.3642
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDfpTest.testComposeVectorOperator();0.3114
org.apache.commons.math3.ode.nonstiff.GillFieldIntegratorTest.testMissedEndEvent();0.7359
org.apache.commons.math3.analysis.function.LogitTest.testPreconditions2();0.6116
org.apache.commons.math3.analysis.differentiation.SparseGradientTest.testTrigo();0.0472
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiatorTest.testGaussian();0.2180
org.apache.commons.math3.fraction.BigFractionTest.testMultiply();0.3469
org.apache.commons.math3.optimization.direct.SimplexOptimizerMultiDirectionalTest.testPowell();0.0783
org.apache.commons.math3.optimization.fitting.GaussianFitterTest.testFit06();0.1511
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testTooLargeOrder();0.4020
org.apache.commons.math3.exception.OutOfRangeExceptionTest.testAccessors();0.6390
org.apache.commons.math3.complex.ComplexTest.testConjugate();0.3995
org.apache.commons.math3.geometry.spherical.oned.ArcsSetTest.testTiny();0.1579
org.apache.commons.math3.analysis.polynomials.PolynomialFunctionTest.testConstants();0.2684
org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest.testToString();0.1146
org.apache.commons.math3.stat.inference.ChiSquareTestTest.testChiSquareDataSetsComparisonEqualCounts();0.2187
org.apache.commons.math3.distribution.RealDistributionAbstractTest.testSampling();0.2928
org.apache.commons.math3.analysis.interpolation.BicubicInterpolatingFunctionTest.testIsValidPoint();0.2180
org.apache.commons.math3.analysis.solvers.UnivariateSolverUtilsTest.testSolveSin();0.3693
org.apache.commons.math3.linear.BlockRealMatrixTest.testMultiply2();0.4306
org.apache.commons.math3.ml.neuralnet.sofm.LearningFactorFunctionFactoryTest.testExponentialDecayPrecondition2();0.6116
org.apache.commons.math3.linear.EigenDecompositionTest.testDimension4WithoutSplit();0.3738
org.apache.commons.math3.distribution.HypergeometricDistributionTest.testMath1021();0.2940
org.apache.commons.math3.linear.RealVectorFormatAbstractTest.testParseSimpleNoDecimals();0.1638
org.apache.commons.math3.util.MathArraysTest.testShuffleHead();0.2802
org.apache.commons.math3.stat.regression.MillerUpdatingRegressionTest.testHdiag();0.2378
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testSwissFertility();0.6227
org.apache.commons.math3.complex.ComplexFormatAbstractTest.testGetRealFormat();0.2026
org.apache.commons.math3.stat.regression.SimpleRegressionTest.testRemoveObsFromSingle();0.5122
org.apache.commons.math3.linear.BlockRealMatrixTest.testSetSubMatrix();0.5534
org.apache.commons.math3.stat.regression.SimpleRegressionTest.testPerfect2();0.3368
org.apache.commons.math3.geometry.euclidean.oned.Euclidean1DTest.testSubSpace();0.5937
org.apache.commons.math3.linear.RealVectorAbstractTest.testSetSubVectorInvalidIndex3();0.7448
org.apache.commons.math3.optim.univariate.BrentOptimizerTest.testSinMin();0.2802
org.apache.commons.math3.analysis.function.SincTest.testDerivativeShortcut();0.0097
org.apache.commons.math3.analysis.solvers.UnivariateSolverUtilsTest.testBadInitial();0.5046
org.apache.commons.math3.linear.EigenSolverTest.testNonInvertible();0.2638
org.apache.commons.math3.random.StableRandomGeneratorTest.testGaussianCase();0.4910
org.apache.commons.math3.linear.EigenDecompositionTest.testDimensions();0.4594
org.apache.commons.math3.util.OpenIntToFieldTest.testRemoveAbsent();0.2242
org.apache.commons.math3.ode.nonstiff.HighamHall54FieldIntegratorTest.testEventsNoConvergence();0.6026
org.apache.commons.math3.ode.ContinuousOutputModelTest.testRandomAccess();0.6026
org.apache.commons.math3.ode.nonstiff.GillFieldIntegratorTest.testDerivativesConsistency();0.6026
org.apache.commons.math3.ml.neuralnet.NeuronTest.testCompareAndSetFeatures();0.3114
org.apache.commons.math3.analysis.function.SigmoidTest.testParametricUsage3();0.4860
org.apache.commons.math3.distribution.IntegerDistributionAbstractTest.testIllegalArguments();0.1006
org.apache.commons.math3.linear.ConjugateGradientTest.testPreconditionedNormOfResidual();0.1292
org.apache.commons.math3.util.FastMathTest.testDecrementExactInt();0.6272
org.apache.commons.math3.dfp.DfpTest.testRound();0.4359
org.apache.commons.math3.linear.RealVectorAbstractTest.testSubtractDimensionMismatch();0.6066
org.apache.commons.math3.analysis.function.StepFunctionTest.testHeaviside();0.1512
org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolatorTest.testOnePointParabola();0.3355
org.apache.commons.math3.linear.QRDecompositionTest.testNonInvertible();0.2638
org.apache.commons.math3.util.CombinatoricsUtilsTest.testStirlingS2NegativeN();0.5876
org.apache.commons.math3.complex.ComplexTest.testTanhInf();0.1988
org.apache.commons.math3.linear.TriDiagonalTransformerTest.testTTriDiagonal();0.5043
org.apache.commons.math3.distribution.IntegerDistributionAbstractTest.testInverseCumulativeProbabilities();0.6562
org.apache.commons.math3.stat.descriptive.AggregateSummaryStatisticsTest.testAggregationConsistency();0.2984
org.apache.commons.math3.analysis.integration.gauss.GaussIntegratorTest.testGetPoints();0.5036
org.apache.commons.math3.linear.Array2DRowRealMatrixTest.testAdd();0.2250
org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest.testDifference();0.5243
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizerTest.testMath199();0.3955
org.apache.commons.math3.distribution.GammaDistributionTest.testPreconditions();0.8147
org.apache.commons.math3.stat.descriptive.AggregateSummaryStatisticsTest.testAggregateSpecialValues();0.1275
org.apache.commons.math3.fraction.FractionTest.testGoldenRatio();0.2601
org.apache.commons.math3.complex.ComplexTest.testMath221();0.3868
org.apache.commons.math3.linear.DiagonalMatrixTest.testAddNonDiagonalZero();0.6099
org.apache.commons.math3.geometry.euclidean.threed.RotationTest.testVectorOnePair();0.3954
org.apache.commons.math3.fraction.FractionTest.testAdd();0.2250
org.apache.commons.math3.analysis.function.StepFunctionTest.testEndpointBehavior();0.4623
org.apache.commons.math3.ml.neuralnet.twod.NeuronSquareMesh2DTest.testGetFeaturesSize();0.5109
org.apache.commons.math3.dfp.DfpTest.testReciprocal();0.2537
org.apache.commons.math3.stat.correlation.KendallsCorrelationTest.testSimpleReversedPowerOf2();0.3664
org.apache.commons.math3.geometry.spherical.oned.ArcsSetTest.testIntersection();0.1548
org.apache.commons.math3.util.DefaultTransformerTest.testTransformInteger();0.1867
org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatorTest.testPlane();0.1353
org.apache.commons.math3.linear.SingularValueSolverTest.testMath320B();0.2159
org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizerAbstractTest.testCircleFitting();0.1370
org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest.testChebyshevDifferentials();0.0679
org.apache.commons.math3.linear.FieldLUSolverTest.testDeterminant();0.2387
org.apache.commons.math3.fitting.HarmonicCurveFitterTest.testMath844();0.1557
org.apache.commons.math3.analysis.function.LogisticTest.testGradientComponent5();0.1777
org.apache.commons.math3.linear.EigenDecompositionTest.testDiagonal();0.1624
org.apache.commons.math3.linear.BiDiagonalTransformerTest.testDimensions();0.4594
org.apache.commons.math3.stat.correlation.KendallsCorrelationTest.testTwoElements();0.3602
org.apache.commons.math3.geometry.euclidean.oned.IntervalTest.testInfinite();0.4853
org.apache.commons.math3.analysis.solvers.UnivariateSolverUtilsTest.testBracketLow();0.4282
org.apache.commons.math3.linear.DiagonalMatrixTest.testOperate();0.0862
org.apache.commons.math3.util.MathUtilsTest.testHash();0.2681
org.apache.commons.math3.linear.SymmLQTest.testSolveSaunders5();0.5784
org.apache.commons.math3.stat.correlation.KendallsCorrelationTest.testAllTiesInX();0.4051
org.apache.commons.math3.linear.TriDiagonalTransformerTest.testQOrthogonal();0.1921
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testLog1pExpm1();0.4340
org.apache.commons.math3.linear.BlockRealMatrixTest.testCopyFunctions();0.6764
org.apache.commons.math3.linear.SparseFieldMatrixTest.testMath209();0.2104
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testWampler4();0.3425
org.apache.commons.math3.random.MersenneTwisterTest.testMakotoNishimura();0.4555
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest.testCigTab();0.2522
org.apache.commons.math3.optimization.univariate.BrentOptimizerTest.testBoundaries();0.1043
org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaFieldIntegratorTest.testDecreasingSteps();0.1635
org.apache.commons.math3.geometry.euclidean.twod.hull.ConvexHullGenerator2DAbstractTest.testCollinearPoints();0.6357
org.apache.commons.math3.geometry.euclidean.twod.hull.ConvexHullGenerator2DAbstractTest.testIssue1123();0.5965
org.apache.commons.math3.fraction.FractionFormatTest.testLongFormat();0.2217
org.apache.commons.math3.geometry.euclidean.twod.hull.ConvexHullGenerator2DAbstractTest.testConvexHull();0.2136
org.apache.commons.math3.fraction.FractionFormatTest.testParseZero2();0.0385
org.apache.commons.math3.geometry.spherical.oned.ArcsSetTest.testMultiple();0.2686
org.apache.commons.math3.util.FastMathTest.testAtan2();0.1557
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testTwoAxes();0.2432
org.apache.commons.math3.linear.BlockFieldMatrixTest.testGetRow();0.0902
org.apache.commons.math3.ml.clustering.evaluation.SumOfClusterVariancesTest.testOrdering();0.6177
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizerTest.testMaximizeQuadratic();0.3828
org.apache.commons.math3.util.OpenIntToDoubleHashMapTest.testIterator();0.2739
org.apache.commons.math3.stat.inference.GTestTest.testScaling();0.3071
org.apache.commons.math3.linear.RealVectorAbstractTest.testProjectionMixedTypes();0.6116
org.apache.commons.math3.linear.RealMatrixFormatAbstractTest.testNan();0.0721
org.apache.commons.math3.stat.descriptive.summary.ProductTest.testSpecialValues();0.3762
org.apache.commons.math3.analysis.polynomials.PolynomialFunctionTest.testfirstDerivativeComparison();0.2179
org.apache.commons.math3.geometry.euclidean.threed.SphereGeneratorTest.testDegeneratedCase();0.3114
org.apache.commons.math3.ode.nonstiff.HighamHall54IntegratorTest.testWrongDerivative();0.4705
org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaFieldIntegratorTest.testBigStep();0.3424
org.apache.commons.math3.transform.FastFourierTransformerTest.testTransformRealSizeNotAPowerOfTwo();0.1144
